keyword,batch,timestamp,raw_index,vs_anchor
custom vanity,2,1768694400,5,0.33859
custom vanity,2,1769299200,5,0.33859
custom vanity,2,1769904000,4,0.27087
custom vanity,2,1770508800,8,0.54174
custom vanity,2,1771113600,9,0.60946
custom vanity,2,1771718400,7,0.47402
custom vanity,2,1772323200,6,0.40631
custom vanity,2,1772928000,6,0.40631
custom vanity,2,1773532800,6,0.40631
custom vanity,2,1774137600,11,0.7449
custom vanity,2,1774742400,31,2.09925
custom vanity,2,1775347200,45,3.0473
custom vanity,2,1775952000,46,3.11502
custom vanity,2,1776556800,32,2.16697
custom vanity,2,1777161600,20,1.35436
custom vanity,2,1777766400,18,1.21892
custom vanity,2,1778371200,36,2.43784
custom vanity,2,1778976000,47,3.18273
custom vanity,2,1779580800,21,1.42207
custom vanity,2,1780185600,21,1.42207
custom vanity,2,1780790400,31,2.09925
custom vanity,2,1781395200,26,1.76066
custom vanity,2,1782000000,24,1.62523
custom vanity,2,1782604800,9,0.60946
custom vanity,2,1783209600,8,0.54174
custom vanity,2,1783814400,5,0.33859
custom vanity,2,1784419200,5,0.33859
custom vanity,2,1785024000,5,0.33859
custom vanity,2,1785628800,5,0.33859
custom vanity,2,1786233600,5,0.33859
custom vanity,2,1786838400,4,0.27087
custom vanity,2,1787443200,4,0.27087
custom shelving,2,1629590400,1,0.06772
custom shelving,2,1630195200,1,0.06772
custom shelving,2,1630800000,2,0.13544
custom shelving,2,1631404800,2,0.13544
custom shelving,2,1632009600,1,0.06772
custom shelving,2,1632614400,1,0.06772
custom shelving,2,1633219200,1,0.06772
custom shelving,2,1633824000,1,0.06772
custom shelving,2,1634428800,1,0.06772
custom shelving,2,1635033600,1,0.06772
custom shelving,2,1635638400,1,0.06772
custom shelving,2,1636243200,1,0.06772
custom shelving,2,1636848000,2,0.13544
custom shelving,2,1637452800,2,0.13544
custom shelving,2,1638057600,1,0.06772
custom shelving,2,1638662400,1,0.06772
custom shelving,2,1639267200,1,0.06772
custom shelving,2,1639872000,1,0.06772
custom shelving,2,1640476800,2,0.13544
custom shelving,2,1641081600,1,0.06772
custom shelving,2,1641686400,2,0.13544
custom shelving,2,1642291200,1,0.06772
custom shelving,2,1642896000,1,0.06772
custom shelving,2,1643500800,2,0.13544
custom shelving,2,1644105600,2,0.13544
custom shelving,2,1644710400,2,0.13544
custom shelving,2,1645315200,2,0.13544
custom shelving,2,1645920000,2,0.13544
custom shelving,2,1646524800,1,0.06772
custom shelving,2,1647129600,1,0.06772
custom shelving,2,1647734400,1,0.06772
custom shelving,2,1648339200,2,0.13544
custom shelving,2,1648944000,2,0.13544
custom shelving,2,1649548800,1,0.06772
custom shelving,2,1650153600,1,0.06772
custom shelving,2,1650758400,1,0.06772
custom shelving,2,1651363200,1,0.06772
custom shelving,2,1651968000,1,0.06772
custom shelving,2,1652572800,1,0.06772
custom shelving,2,1653177600,1,0.06772
custom shelving,2,1653782400,1,0.06772
custom shelving,2,1654387200,1,0.06772
custom shelving,2,1654992000,1,0.06772
custom shelving,2,1655596800,1,0.06772
custom shelving,2,1656201600,1,0.06772
custom shelving,2,1656806400,1,0.06772
custom shelving,2,1657411200,1,0.06772
custom shelving,2,1658016000,1,0.06772
custom shelving,2,1658620800,1,0.06772
custom shelving,2,1659225600,1,0.06772
custom shelving,2,1659830400,1,0.06772
custom shelving,2,1660435200,1,0.06772
custom shelving,2,1661040000,2,0.13544
custom shelving,2,1661644800,1,0.06772
custom shelving,2,1662249600,1,0.06772
custom shelving,2,1662854400,1,0.06772
custom shelving,2,1663459200,1,0.06772
custom shelving,2,1664064000,1,0.06772
custom shelving,2,1664668800,1,0.06772
custom shelving,2,1665273600,1,0.06772
custom shelving,2,1665878400,1,0.06772
custom shelving,2,1666483200,1,0.06772
custom shelving,2,1667088000,0,0.0
custom shelving,2,1667692800,1,0.06772
custom shelving,2,1668297600,1,0.06772
custom shelving,2,1668902400,1,0.06772
custom shelving,2,1669507200,1,0.06772
custom shelving,2,1670112000,1,0.06772
custom shelving,2,1670716800,1,0.06772
custom shelving,2,1671321600,1,0.06772
custom shelving,2,1671926400,1,0.06772
custom shelving,2,1672531200,1,0.06772
custom shelving,2,1673136000,1,0.06772
custom shelving,2,1673740800,1,0.06772
custom shelving,2,1674345600,1,0.06772
custom shelving,2,1674950400,1,0.06772
custom shelving,2,1675555200,1,0.06772
custom shelving,2,1676160000,1,0.06772
custom shelving,2,1676764800,1,0.06772
custom shelving,2,1677369600,1,0.06772
custom shelving,2,1677974400,1,0.06772
custom shelving,2,1678579200,1,0.06772
custom shelving,2,1679184000,1,0.06772
custom shelving,2,1679788800,1,0.06772
custom shelving,2,1680393600,1,0.06772
custom shelving,2,1680998400,1,0.06772
custom shelving,2,1681603200,1,0.06772
custom shelving,2,1682208000,1,0.06772
custom shelving,2,1682812800,1,0.06772
custom shelving,2,1683417600,1,0.06772
custom shelving,2,1684022400,1,0.06772
custom shelving,2,1684627200,1,0.06772
custom shelving,2,1685232000,1,0.06772
custom shelving,2,1685836800,1,0.06772
custom shelving,2,1686441600,1,0.06772
custom shelving,2,1687046400,1,0.06772
custom shelving,2,1687651200,1,0.06772
custom shelving,2,1688256000,1,0.06772
custom shelving,2,1688860800,1,0.06772
custom shelving,2,1689465600,1,0.06772
custom shelving,2,1690070400,1,0.06772
custom shelving,2,1690675200,1,0.06772
custom shelving,2,1691280000,1,0.06772
custom shelving,2,1691884800,1,0.06772
custom shelving,2,1692489600,1,0.06772
custom shelving,2,1693094400,1,0.06772
custom shelving,2,1693699200,1,0.06772
custom shelving,2,1694304000,1,0.06772
custom shelving,2,1694908800,1,0.06772
custom shelving,2,1695513600,1,0.06772
custom shelving,2,1696118400,1,0.06772
custom shelving,2,1696723200,1,0.06772
custom shelving,2,1697328000,1,0.06772
custom shelving,2,1697932800,1,0.06772
custom shelving,2,1698537600,1,0.06772
custom shelving,2,1699142400,1,0.06772
custom shelving,2,1699747200,1,0.06772
custom shelving,2,1700352000,1,0.06772
custom shelving,2,1700956800,1,0.06772
custom shelving,2,1701561600,1,0.06772
custom shelving,2,1702166400,1,0.06772
custom shelving,2,1702771200,1,0.06772
custom shelving,2,1703376000,1,0.06772
custom shelving,2,1703980800,2,0.13544
custom shelving,2,1704585600,1,0.06772
custom shelving,2,1705190400,1,0.06772
custom shelving,2,1705795200,1,0.06772
custom shelving,2,1706400000,1,0.06772
custom shelving,2,1707004800,1,0.06772
custom shelving,2,1707609600,1,0.06772
custom shelving,2,1708214400,1,0.06772
custom shelving,2,1708819200,1,0.06772
custom shelving,2,1709424000,1,0.06772
custom shelving,2,1710028800,1,0.06772
custom shelving,2,1710633600,1,0.06772
custom shelving,2,1711238400,1,0.06772
custom shelving,2,1711843200,1,0.06772
custom shelving,2,1712448000,1,0.06772
custom shelving,2,1713052800,1,0.06772
custom shelving,2,1713657600,1,0.06772
custom shelving,2,1714262400,1,0.06772
custom shelving,2,1714867200,1,0.06772
custom shelving,2,1715472000,1,0.06772
custom shelving,2,1716076800,1,0.06772
custom shelving,2,1716681600,1,0.06772
custom shelving,2,1717286400,1,0.06772
custom shelving,2,1717891200,1,0.06772
custom shelving,2,1718496000,1,0.06772
custom shelving,2,1719100800,1,0.06772
custom shelving,2,1719705600,1,0.06772
custom shelving,2,1720310400,1,0.06772
custom shelving,2,1720915200,1,0.06772
custom shelving,2,1721520000,1,0.06772
custom shelving,2,1722124800,1,0.06772
custom shelving,2,1722729600,1,0.06772
custom shelving,2,1723334400,1,0.06772
custom shelving,2,1723939200,1,0.06772
custom shelving,2,1724544000,1,0.06772
custom shelving,2,1725148800,1,0.06772
custom shelving,2,1725753600,1,0.06772
custom shelving,2,1726358400,1,0.06772
custom shelving,2,1726963200,1,0.06772
custom shelving,2,1727568000,1,0.06772
custom shelving,2,1728172800,1,0.06772
custom shelving,2,1728777600,1,0.06772
custom shelving,2,1729382400,1,0.06772
custom shelving,2,1729987200,1,0.06772
custom shelving,2,1730592000,1,0.06772
custom shelving,2,1731196800,1,0.06772
custom shelving,2,1731801600,1,0.06772
custom shelving,2,1732406400,1,0.06772
custom shelving,2,1733011200,1,0.06772
custom shelving,2,1733616000,1,0.06772
custom shelving,2,1734220800,1,0.06772
custom shelving,2,1734825600,2,0.13544
custom shelving,2,1735430400,1,0.06772
custom shelving,2,1736035200,2,0.13544
custom shelving,2,1736640000,2,0.13544
custom shelving,2,1737244800,1,0.06772
custom shelving,2,1737849600,1,0.06772
custom shelving,2,1738454400,1,0.06772
custom shelving,2,1739059200,1,0.06772
custom shelving,2,1739664000,1,0.06772
custom shelving,2,1740268800,1,0.06772
custom shelving,2,1740873600,1,0.06772
custom shelving,2,1741478400,1,0.06772
custom shelving,2,1742083200,1,0.06772
custom shelving,2,1742688000,1,0.06772
custom shelving,2,1743292800,1,0.06772
custom shelving,2,1743897600,1,0.06772
custom shelving,2,1744502400,1,0.06772
custom shelving,2,1745107200,1,0.06772
custom shelving,2,1745712000,1,0.06772
custom shelving,2,1746316800,2,0.13544
custom shelving,2,1746921600,1,0.06772
custom shelving,2,1747526400,1,0.06772
custom shelving,2,1748131200,1,0.06772
custom shelving,2,1748736000,1,0.06772
custom shelving,2,1749340800,1,0.06772
custom shelving,2,1749945600,1,0.06772
custom shelving,2,1750550400,1,0.06772
custom shelving,2,1751155200,1,0.06772
custom shelving,2,1751760000,1,0.06772
custom shelving,2,1752364800,2,0.13544
custom shelving,2,1752969600,2,0.13544
custom shelving,2,1753574400,2,0.13544
custom shelving,2,1754179200,1,0.06772
custom shelving,2,1754784000,2,0.13544
custom shelving,2,1755388800,2,0.13544
custom shelving,2,1755993600,2,0.13544
custom shelving,2,1756598400,1,0.06772
custom shelving,2,1757203200,2,0.13544
custom shelving,2,1757808000,1,0.06772
custom shelving,2,1758412800,1,0.06772
custom shelving,2,1759017600,1,0.06772
custom shelving,2,1759622400,1,0.06772
custom shelving,2,1760227200,2,0.13544
custom shelving,2,1760832000,1,0.06772
custom shelving,2,1761436800,1,0.06772
custom shelving,2,1762041600,2,0.13544
custom shelving,2,1762646400,2,0.13544
custom shelving,2,1763251200,2,0.13544
custom shelving,2,1763856000,2,0.13544
custom shelving,2,1764460800,1,0.06772
custom shelving,2,1765065600,1,0.06772
custom shelving,2,1765670400,2,0.13544
custom shelving,2,1766275200,2,0.13544
custom shelving,2,1766880000,2,0.13544
custom shelving,2,1767484800,2,0.13544
custom shelving,2,1768089600,2,0.13544
custom shelving,2,1768694400,2,0.13544
custom shelving,2,1769299200,2,0.13544
custom shelving,2,1769904000,2,0.13544
custom shelving,2,1770508800,3,0.20315
custom shelving,2,1771113600,3,0.20315
custom shelving,2,1771718400,2,0.13544
custom shelving,2,1772323200,1,0.06772
custom shelving,2,1772928000,2,0.13544
custom shelving,2,1773532800,2,0.13544
custom shelving,2,1774137600,3,0.20315
custom shelving,2,1774742400,7,0.47402
custom shelving,2,1775347200,9,0.60946
custom shelving,2,1775952000,9,0.60946
custom shelving,2,1776556800,7,0.47402
custom shelving,2,1777161600,5,0.33859
custom shelving,2,1777766400,4,0.27087
custom shelving,2,1778371200,8,0.54174
custom shelving,2,1778976000,10,0.67718
custom shelving,2,1779580800,6,0.40631
custom shelving,2,1780185600,6,0.40631
custom shelving,2,1780790400,8,0.54174
custom shelving,2,1781395200,7,0.47402
custom shelving,2,1782000000,6,0.40631
custom shelving,2,1782604800,3,0.20315
custom shelving,2,1783209600,3,0.20315
custom shelving,2,1783814400,1,0.06772
custom shelving,2,1784419200,2,0.13544
custom shelving,2,1785024000,2,0.13544
custom shelving,2,1785628800,2,0.13544
custom shelving,2,1786233600,2,0.13544
custom shelving,2,1786838400,2,0.13544
custom shelving,2,1787443200,2,0.13544
custom conference table,3,1629590400,0,0.0
custom conference table,3,1630195200,0,0.0
custom conference table,3,1630800000,0,0.0
custom conference table,3,1631404800,0,0.0
custom conference table,3,1632009600,0,0.0
custom conference table,3,1632614400,0,0.0
custom conference table,3,1633219200,0,0.0
custom conference table,3,1633824000,0,0.0
custom conference table,3,1634428800,0,0.0
custom conference table,3,1635033600,0,0.0
custom conference table,3,1635638400,0,0.0
custom conference table,3,1636243200,0,0.0
custom conference table,3,1636848000,0,0.0
custom conference table,3,1637452800,0,0.0
custom conference table,3,1638057600,0,0.0
custom conference table,3,1638662400,0,0.0
custom conference table,3,1639267200,0,0.0
custom conference table,3,1639872000,0,0.0
custom conference table,3,1640476800,0,0.0
custom conference table,3,1641081600,0,0.0
custom conference table,3,1641686400,0,0.0
custom conference table,3,1642291200,0,0.0
custom conference table,3,1642896000,0,0.0
custom conference table,3,1643500800,0,0.0
custom conference table,3,1644105600,0,0.0
custom conference table,3,1644710400,0,0.0
custom conference table,3,1645315200,0,0.0
custom conference table,3,1645920000,0,0.0
custom conference table,3,1646524800,0,0.0
custom conference table,3,1647129600,0,0.0
custom conference table,3,1647734400,0,0.0
custom conference table,3,1648339200,0,0.0
custom conference table,3,1648944000,0,0.0
custom conference table,3,1649548800,0,0.0
custom conference table,3,1650153600,0,0.0
custom conference table,3,1650758400,0,0.0
custom conference table,3,1651363200,0,0.0
custom conference table,3,1651968000,0,0.0
custom conference table,3,1652572800,0,0.0
custom conference table,3,1653177600,0,0.0
custom conference table,3,1653782400,0,0.0
custom conference table,3,1654387200,0,0.0
custom conference table,3,1654992000,0,0.0
custom conference table,3,1655596800,0,0.0
custom conference table,3,1656201600,0,0.0
custom conference table,3,1656806400,0,0.0
custom conference table,3,1657411200,0,0.0
custom conference table,3,1658016000,0,0.0
custom conference table,3,1658620800,0,0.0
custom conference table,3,1659225600,0,0.0
custom conference table,3,1659830400,0,0.0
custom conference table,3,1660435200,0,0.0
custom conference table,3,1661040000,0,0.0
custom conference table,3,1661644800,0,0.0
custom conference table,3,1662249600,0,0.0
custom conference table,3,1662854400,0,0.0
custom conference table,3,1663459200,0,0.0
custom conference table,3,1664064000,0,0.0
custom conference table,3,1664668800,0,0.0
custom conference table,3,1665273600,0,0.0
custom conference table,3,1665878400,0,0.0
custom conference table,3,1666483200,0,0.0
custom conference table,3,1667088000,0,0.0
custom conference table,3,1667692800,0,0.0
custom conference table,3,1668297600,0,0.0
custom conference table,3,1668902400,0,0.0
custom conference table,3,1669507200,0,0.0
custom conference table,3,1670112000,0,0.0
custom conference table,3,1670716800,0,0.0
custom conference table,3,1671321600,0,0.0
custom conference table,3,1671926400,0,0.0
custom conference table,3,1672531200,0,0.0
custom conference table,3,1673136000,0,0.0
custom conference table,3,1673740800,0,0.0
custom conference table,3,1674345600,0,0.0
custom conference table,3,1674950400,0,0.0
custom conference table,3,1675555200,0,0.0
custom conference table,3,1676160000,0,0.0
custom conference table,3,1676764800,0,0.0
custom conference table,3,1677369600,0,0.0
custom conference table,3,1677974400,0,0.0
custom conference table,3,1678579200,0,0.0
custom conference table,3,1679184000,0,0.0
custom conference table,3,1679788800,0,0.0
custom conference table,3,1680393600,0,0.0
custom conference table,3,1680998400,0,0.0
custom conference table,3,1681603200,0,0.0
custom conference table,3,1682208000,0,0.0
custom conference table,3,1682812800,0,0.0
custom conference table,3,1683417600,0,0.0
custom conference table,3,1684022400,0,0.0
custom conference table,3,1684627200,0,0.0
custom conference table,3,1685232000,0,0.0
custom conference table,3,1685836800,0,0.0
custom conference table,3,1686441600,0,0.0
custom conference table,3,1687046400,0,0.0
custom conference table,3,1687651200,0,0.0
custom conference table,3,1688256000,0,0.0
custom conference table,3,1688860800,0,0.0
custom conference table,3,1689465600,0,0.0
custom conference table,3,1690070400,0,0.0
custom conference table,3,1690675200,0,0.0
custom conference table,3,1691280000,0,0.0
custom conference table,3,1691884800,0,0.0
custom conference table,3,1692489600,0,0.0
custom conference table,3,1693094400,0,0.0
custom conference table,3,1693699200,0,0.0
custom conference table,3,1694304000,0,0.0
custom conference table,3,1694908800,0,0.0
custom conference table,3,1695513600,0,0.0
custom conference table,3,1696118400,0,0.0
custom conference table,3,1696723200,0,0.0
custom conference table,3,1697328000,0,0.0
custom conference table,3,1697932800,0,0.0
custom conference table,3,1698537600,0,0.0
custom conference table,3,1699142400,0,0.0
custom conference table,3,1699747200,0,0.0
custom conference table,3,1700352000,0,0.0
custom conference table,3,1700956800,0,0.0
custom conference table,3,1701561600,0,0.0
custom conference table,3,1702166400,0,0.0
custom conference table,3,1702771200,0,0.0
custom conference table,3,1703376000,0,0.0
custom conference table,3,1703980800,0,0.0
custom conference table,3,1704585600,0,0.0
custom conference table,3,1705190400,0,0.0
custom conference table,3,1705795200,0,0.0
custom conference table,3,1706400000,0,0.0
custom conference table,3,1707004800,0,0.0
custom conference table,3,1707609600,0,0.0
custom conference table,3,1708214400,0,0.0
custom conference table,3,1708819200,0,0.0
custom conference table,3,1709424000,0,0.0
custom conference table,3,1710028800,0,0.0
custom conference table,3,1710633600,0,0.0
custom conference table,3,1711238400,0,0.0
custom conference table,3,1711843200,0,0.0
custom conference table,3,1712448000,0,0.0
custom conference table,3,1713052800,0,0.0
custom conference table,3,1713657600,0,0.0
custom conference table,3,1714262400,0,0.0
custom conference table,3,1714867200,0,0.0
custom conference table,3,1715472000,0,0.0
custom conference table,3,1716076800,0,0.0
custom conference table,3,1716681600,0,0.0
custom conference table,3,1717286400,0,0.0
custom conference table,3,1717891200,0,0.0
custom conference table,3,1718496000,0,0.0
custom conference table,3,1719100800,0,0.0
custom conference table,3,1719705600,0,0.0
custom conference table,3,1720310400,0,0.0
custom conference table,3,1720915200,0,0.0
custom conference table,3,1721520000,0,0.0
custom conference table,3,1722124800,0,0.0
custom conference table,3,1722729600,0,0.0
custom conference table,3,1723334400,0,0.0
custom conference table,3,1723939200,0,0.0
custom conference table,3,1724544000,0,0.0
custom conference table,3,1725148800,0,0.0
custom conference table,3,1725753600,0,0.0
custom conference table,3,1726358400,0,0.0
custom conference table,3,1726963200,0,0.0
custom conference table,3,1727568000,0,0.0
custom conference table,3,1728172800,0,0.0
custom conference table,3,1728777600,0,0.0
custom conference table,3,1729382400,0,0.0
custom conference table,3,1729987200,0,0.0
custom conference table,3,1730592000,0,0.0
custom conference table,3,1731196800,0,0.0
custom conference table,3,1731801600,0,0.0
custom conference table,3,1732406400,0,0.0
custom conference table,3,1733011200,0,0.0
custom conference table,3,1733616000,0,0.0
custom conference table,3,1734220800,0,0.0
custom conference table,3,1734825600,0,0.0
custom conference table,3,1735430400,0,0.0
custom conference table,3,1736035200,0,0.0
custom conference table,3,1736640000,0,0.0
custom conference table,3,1737244800,0,0.0
custom conference table,3,1737849600,0,0.0
custom conference table,3,1738454400,0,0.0
custom conference table,3,1739059200,0,0.0
custom conference table,3,1739664000,0,0.0
custom conference table,3,1740268800,0,0.0
custom conference table,3,1740873600,0,0.0
custom conference table,3,1741478400,0,0.0
custom conference table,3,1742083200,0,0.0
custom conference table,3,1742688000,0,0.0
custom conference table,3,1743292800,0,0.0
custom conference table,3,1743897600,0,0.0
custom conference table,3,1744502400,0,0.0
custom conference table,3,1745107200,0,0.0
custom conference table,3,1745712000,0,0.0
custom conference table,3,1746316800,0,0.0
custom conference table,3,1746921600,0,0.0
custom conference table,3,1747526400,0,0.0
custom conference table,3,1748131200,0,0.0
custom conference table,3,1748736000,0,0.0
custom conference table,3,1749340800,0,0.0
custom conference table,3,1749945600,0,0.0
custom conference table,3,1750550400,0,0.0
custom conference table,3,1751155200,0,0.0
custom conference table,3,1751760000,0,0.0
custom conference table,3,1752364800,0,0.0
custom conference table,3,1752969600,0,0.0
custom conference table,3,1753574400,0,0.0
custom conference table,3,1754179200,0,0.0
custom conference table,3,1754784000,0,0.0
custom conference table,3,1755388800,0,0.0
custom conference table,3,1755993600,0,0.0
custom conference table,3,1756598400,0,0.0
custom conference table,3,1757203200,0,0.0
custom conference table,3,1757808000,0,0.0
custom conference table,3,1758412800,0,0.0
custom conference table,3,1759017600,0,0.0
custom conference table,3,1759622400,0,0.0
custom conference table,3,1760227200,0,0.0
custom conference table,3,1760832000,0,0.0
custom conference table,3,1761436800,0,0.0
custom conference table,3,1762041600,0,0.0
custom conference table,3,1762646400,0,0.0
custom conference table,3,1763251200,0,0.0
custom conference table,3,1763856000,0,0.0
custom conference table,3,1764460800,0,0.0
custom conference table,3,1765065600,0,0.0
custom conference table,3,1765670400,0,0.0
custom conference table,3,1766275200,0,0.0
custom conference table,3,1766880000,0,0.0
custom conference table,3,1767484800,0,0.0
custom conference table,3,1768089600,0,0.0
custom conference table,3,1768694400,0,0.0
custom conference table,3,1769299200,0,0.0
custom conference table,3,1769904000,0,0.0
custom conference table,3,1770508800,1,0.10786
custom conference table,3,1771113600,0,0.0
custom conference table,3,1771718400,0,0.0
custom conference table,3,1772323200,0,0.0
custom conference table,3,1772928000,0,0.0
custom conference table,3,1773532800,0,0.0
custom conference table,3,1774137600,0,0.0
custom conference table,3,1774742400,1,0.10786
custom conference table,3,1775347200,1,0.10786
custom conference table,3,1775952000,1,0.10786
custom conference table,3,1776556800,1,0.10786
custom conference table,3,1777161600,1,0.10786
custom conference table,3,1777766400,0,0.0
custom conference table,3,1778371200,1,0.10786
custom conference table,3,1778976000,1,0.10786
custom conference table,3,1779580800,1,0.10786
custom conference table,3,1780185600,1,0.10786
custom conference table,3,1780790400,1,0.10786
custom conference table,3,1781395200,1,0.10786
custom conference table,3,1782000000,1,0.10786
custom conference table,3,1782604800,0,0.0
custom conference table,3,1783209600,1,0.10786
custom conference table,3,1783814400,0,0.0
custom conference table,3,1784419200,0,0.0
custom conference table,3,1785024000,0,0.0
custom conference table,3,1785628800,0,0.0
custom conference table,3,1786233600,0,0.0
custom conference table,3,1786838400,0,0.0
custom conference table,3,1787443200,0,0.0
custom bench,3,1629590400,2,0.21573
custom bench,3,1630195200,2,0.21573
custom bench,3,1630800000,2,0.21573
custom bench,3,1631404800,1,0.10786
custom bench,3,1632009600,1,0.10786
custom bench,3,1632614400,2,0.21573
custom bench,3,1633219200,1,0.10786
custom bench,3,1633824000,2,0.21573
custom bench,3,1634428800,1,0.10786
custom bench,3,1635033600,1,0.10786
custom bench,3,1635638400,1,0.10786
custom bench,3,1636243200,1,0.10786
custom bench,3,1636848000,2,0.21573
custom bench,3,1637452800,2,0.21573
custom bench,3,1638057600,2,0.21573
custom bench,3,1638662400,1,0.10786
custom bench,3,1639267200,1,0.10786
custom bench,3,1639872000,1,0.10786
custom bench,3,1640476800,2,0.21573
custom bench,3,1641081600,2,0.21573
custom bench,3,1641686400,2,0.21573
custom bench,3,1642291200,2,0.21573
custom bench,3,1642896000,2,0.21573
custom bench,3,1643500800,2,0.21573
custom bench,3,1644105600,2,0.21573
custom bench,3,1644710400,2,0.21573
custom bench,3,1645315200,2,0.21573
custom bench,3,1645920000,2,0.21573
custom bench,3,1646524800,2,0.21573
custom bench,3,1647129600,2,0.21573
custom bench,3,1647734400,2,0.21573
custom bench,3,1648339200,2,0.21573
custom bench,3,1648944000,2,0.21573
custom bench,3,1649548800,2,0.21573
custom bench,3,1650153600,2,0.21573
custom bench,3,1650758400,2,0.21573
custom bench,3,1651363200,2,0.21573
custom bench,3,1651968000,2,0.21573
custom bench,3,1652572800,2,0.21573
custom bench,3,1653177600,2,0.21573
custom bench,3,1653782400,1,0.10786
custom bench,3,1654387200,2,0.21573
custom bench,3,1654992000,2,0.21573
custom bench,3,1655596800,1,0.10786
custom bench,3,1656201600,2,0.21573
custom bench,3,1656806400,2,0.21573
custom bench,3,1657411200,2,0.21573
custom bench,3,1658016000,2,0.21573
custom bench,3,1658620800,2,0.21573
custom bench,3,1659225600,2,0.21573
custom bench,3,1659830400,2,0.21573
custom bench,3,1660435200,2,0.21573
custom bench,3,1661040000,2,0.21573
custom bench,3,1661644800,2,0.21573
custom bench,3,1662249600,1,0.10786
custom bench,3,1662854400,1,0.10786
custom bench,3,1663459200,2,0.21573
custom bench,3,1664064000,2,0.21573
custom bench,3,1664668800,2,0.21573
custom bench,3,1665273600,2,0.21573
custom bench,3,1665878400,2,0.21573
custom bench,3,1666483200,1,0.10786
custom bench,3,1667088000,1,0.10786
custom bench,3,1667692800,2,0.21573
custom bench,3,1668297600,1,0.10786
custom bench,3,1668902400,2,0.21573
custom bench,3,1669507200,1,0.10786
custom bench,3,1670112000,2,0.21573
custom bench,3,1670716800,1,0.10786
custom bench,3,1671321600,2,0.21573
custom bench,3,1671926400,2,0.21573
custom bench,3,1672531200,1,0.10786
custom bench,3,1673136000,2,0.21573
custom bench,3,1673740800,2,0.21573
custom bench,3,1674345600,2,0.21573
custom bench,3,1674950400,1,0.10786
custom bench,3,1675555200,1,0.10786
custom bench,3,1676160000,2,0.21573
custom bench,3,1676764800,2,0.21573
custom bench,3,1677369600,2,0.21573
custom bench,3,1677974400,1,0.10786
custom bench,3,1678579200,2,0.21573
custom bench,3,1679184000,2,0.21573
custom bench,3,1679788800,2,0.21573
custom bench,3,1680393600,2,0.21573
custom bench,3,1680998400,2,0.21573
custom bench,3,1681603200,2,0.21573
custom bench,3,1682208000,2,0.21573
custom bench,3,1682812800,2,0.21573
custom bench,3,1683417600,2,0.21573
custom bench,3,1684022400,2,0.21573
custom bench,3,1684627200,2,0.21573
custom bench,3,1685232000,2,0.21573
custom bench,3,1685836800,2,0.21573
custom bench,3,1686441600,2,0.21573
custom bench,3,1687046400,1,0.10786
custom bench,3,1687651200,2,0.21573
custom bench,3,1688256000,2,0.21573
custom bench,3,1688860800,2,0.21573
custom bench,3,1689465600,2,0.21573
custom bench,3,1690070400,2,0.21573
custom bench,3,1690675200,2,0.21573
custom bench,3,1691280000,2,0.21573
custom bench,3,1691884800,1,0.10786
custom bench,3,1692489600,2,0.21573
custom bench,3,1693094400,1,0.10786
custom bench,3,1693699200,1,0.10786
custom bench,3,1694304000,2,0.21573
custom bench,3,1694908800,2,0.21573
custom bench,3,1695513600,2,0.21573
custom bench,3,1696118400,2,0.21573
custom bench,3,1696723200,1,0.10786
custom bench,3,1697328000,1,0.10786
custom bench,3,1697932800,1,0.10786
custom bench,3,1698537600,2,0.21573
custom bench,3,1699142400,2,0.21573
custom bench,3,1699747200,2,0.21573
custom bench,3,1700352000,2,0.21573
custom bench,3,1700956800,1,0.10786
custom bench,3,1701561600,2,0.21573
custom bench,3,1702166400,1,0.10786
custom bench,3,1702771200,1,0.10786
custom bench,3,1703376000,2,0.21573
custom bench,3,1703980800,2,0.21573
custom bench,3,1704585600,2,0.21573
custom bench,3,1705190400,2,0.21573
custom bench,3,1705795200,2,0.21573
custom bench,3,1706400000,2,0.21573
custom bench,3,1707004800,2,0.21573
custom bench,3,1707609600,2,0.21573
custom bench,3,1708214400,2,0.21573
custom bench,3,1708819200,2,0.21573
custom bench,3,1709424000,2,0.21573
custom bench,3,1710028800,2,0.21573
custom bench,3,1710633600,2,0.21573
custom bench,3,1711238400,2,0.21573
custom bench,3,1711843200,2,0.21573
custom bench,3,1712448000,1,0.10786
custom bench,3,1713052800,2,0.21573
custom bench,3,1713657600,2,0.21573
custom bench,3,1714262400,2,0.21573
custom bench,3,1714867200,2,0.21573
custom bench,3,1715472000,1,0.10786
custom bench,3,1716076800,1,0.10786
custom bench,3,1716681600,2,0.21573
custom bench,3,1717286400,2,0.21573
custom bench,3,1717891200,2,0.21573
custom bench,3,1718496000,2,0.21573
custom bench,3,1719100800,2,0.21573
custom bench,3,1719705600,2,0.21573
custom bench,3,1720310400,2,0.21573
custom bench,3,1720915200,1,0.10786
custom bench,3,1721520000,2,0.21573
custom bench,3,1722124800,2,0.21573
custom bench,3,1722729600,2,0.21573
custom bench,3,1723334400,2,0.21573
custom bench,3,1723939200,2,0.21573
custom bench,3,1724544000,2,0.21573
custom bench,3,1725148800,2,0.21573
custom bench,3,1725753600,2,0.21573
custom bench,3,1726358400,2,0.21573
custom bench,3,1726963200,2,0.21573
custom bench,3,1727568000,2,0.21573
